year,country,name,position,height_cm,weight_kg,birth_year,bmi
2005,svk,orszagh vladimir,NA,180,88,1977,27.160493827160497
2005,svk,satan miroslav,NA,188,87,1974,24.615210502489816
2005,svk,zednik richard,NA,183,91,1976,27.173101615455817
2005,svk,bartecko lubos,NA,183,91,1976,27.173101615455817
2005,svk,palffy zigmund,NA,179,86,1972,26.840610467838083
2005,svk,handzus michal,NA,193,98,1977,26.309431125667803
2005,svk,pucher peter,NA,185,95,1974,27.757487216946675
2005,svk,demitra pavol,NA,180,82,1974,25.30864197530864
2005,svk,stefanka juraj,NA,190,94,1976,26.038781163434905
2005,svk,hossa marian,NA,190,90,1979,24.930747922437675
2005,svk,lasak jan,NA,184,92,1979,27.173913043478255
2005,svk,stana rastislav,NA,182,83,1980,25.057360222195385
2005,svk,krizan karol,NA,178,83,1980,26.19618735008206
2005,swe,norstrom mattias,NA,185,101,1972,29.510591672753833
2005,swe,sundin ronnie,NA,186,98,1970,28.326974216672443
2005,swe,rhodin thomas,NA,181,91,1971,27.776929886145112
2005,swe,jonsson kenny,NA,191,92,1974,25.21860694608152
2005,swe,lindstrom sanny,NA,186,93,1979,26.881720430107524
2005,swe,johansson magnus,NA,178,82,1973,25.88057063502083
2005,swe,kronwall niklas,NA,188,86,1981,24.332277048438208
2005,swe,backman christian,NA,191,93,1980,25.492722238973712
2005,swe,alfredsson daniel,NA,179,90,1972,28.089010954714272
2005,swe,sedin daniel,NA,186,86,1980,24.858365128916635
2005,swe,weinhandl mattias,NA,182,88,1980,26.56683975365294
2005,swe,franzen johan,NA,189,100,1979,27.994736989445983
2005,swe,hedstrom jonathan,NA,183,89,1977,26.575890590940304
2005,swe,nordstrom peter,NA,187,88,1974,25.165146272412706
2005,swe,sedin henrik,NA,188,91,1980,25.746944318696244
2005,swe,axelsson per-johan,NA,185,86,1975,25.127830533235937
2005,swe,pahlsson samuel,NA,181,94,1977,28.692652849424626
2005,swe,samuelsson mikael,NA,186,94,1976,27.170771187420502
2005,swe,zetterberg henrik,NA,183,86,1980,25.680074054167036
2005,swe,hoglund jonas,NA,191,98,1972,26.863298703434666
2005,swe,jonsson jorgen,NA,184,89,1972,26.287807183364837
2005,swe,kahnberg magnus,NA,188,88,1980,24.898143956541425
2005,swe,liv stefan,NA,183,80,1980,23.888440980620494
2005,swe,holmqvist johan,NA,186,90,1978,26.014568158168572
2005,swe,lundqvist henrik,NA,185,87,1982,25.420014609203797
2005,ukr,timchenko oleg,NA,182,83,1978,25.057360222195385
2005,ukr,pobyedonostsev oleksandr,NA,185,89,1981,26.004382761139514
2005,ukr,gunko yuri,NA,190,100,1972,27.70083102493075
2005,ukr,klymentyev sergei,NA,187,82,1975,23.449340844748203
2005,ukr,zavalnyuk vyacheslav,NA,181,90,1974,27.47168889838527
2005,ukr,isayenko denys,NA,179,90,1980,28.089010954714272
2005,ukr,timchenko vyacheslav,NA,182,83,1971,25.057360222195385
2005,ukr,tolkunov dmytro,NA,186,88,1979,25.4364666435426
2005,ukr,sryubko andrei,NA,189,96,1975,26.874947509868147
2005,ukr,lyutkevych vitaliy,NA,177,81.5,1980,26.014236011363273
2005,ukr,shakhraychuk vadim,NA,189,95,1974,26.595000139973685
2005,ukr,lytvynenko vitali,NA,181,93,1970,28.387411861664784
2005,ukr,tsyrul dmytro,NA,182,85,1979,25.661152034778407
2005,ukr,varlamov sergii,NA,182,90,1978,27.17063156623596
2005,ukr,salnikov roman,NA,185,87,1976,25.420014609203797
2005,ukr,matviichuk oleksandr,NA,175,75,1975,24.489795918367346
2005,ukr,savenko bogdan,NA,186,93,1974,26.881720430107524
2005,ukr,kasianchuk kostiantyn,NA,182,88,1979,26.56683975365294
2005,ukr,gnidenko artem,NA,178,84,1980,26.511804065143288
2005,ukr,semenchenko vitali,NA,183,87,1974,25.97867956642479
2005,ukr,bobrovnikov vasyl,NA,173,80,1971,26.729927495071667
2005,ukr,simchuk kostyantyn,NA,183,85,1974,25.38146854190928
2005,ukr,fedorov oleksandr,NA,182,83,1978,25.057360222195385
2005,ukr,seliverstov vadym,NA,173,71,1981,23.722810651876102
2005,usa,martin paul,NA,185,77,1981,22.4981738495252
2005,usa,hauer brett,NA,188,93,1971,26.312811226799457
2005,usa,suter ryan,NA,188,89,1985,25.18107741059303
2005,usa,gill hal,NA,201,108,1975,26.732011583871692
2005,usa,miller aaron,NA,193,95,1971,25.50404037692287
2005,usa,leopold jordan,NA,183,93,1980,27.77031263997133
2005,usa,roach andy,NA,180,82,1973,25.30864197530864
2005,usa,liles john-michael,NA,178,83,1980,26.19618735008206
2005,usa,halpern jeff,NA,184,91,1976,26.878544423440452
2005,usa,gionta brian,NA,170,72,1979,24.913494809688583
2005,usa,york mike,NA,178,86,1978,27.143037495265748
2005,usa,park richard,NA,181,86,1976,26.25072494734593
2005,usa,legwand david,NA,188,81,1980,22.917609778180175
2005,usa,cole erik,NA,185,83,1978,24.251278305332356
2005,usa,stastny yan,NA,178,86,1982,27.143037495265748
2005,usa,parise zach,NA,180,84,1984,25.925925925925924
2005,usa,knuble mike,NA,191,98,1972,26.863298703434666
2005,usa,hall adam,NA,185,91,1980,26.58875091307523
2005,usa,adams kevyn,NA,185,90,1974,26.296566837107378
2005,usa,parrish mark,NA,183,82,1977,24.48565200513601
2005,usa,weight doug,NA,178,86,1971,27.143037495265748
2005,usa,modano mike,NA,191,93,1970,25.492722238973712
2005,usa,dipietro rick,NA,180,83,1981,25.61728395061728
2005,usa,conklin ty,NA,183,81,1976,24.187046492878256
2005,usa,thomas tim,NA,180,81,1974,25
2006,rus,koltsov kirill,NA,178,80,1983,25.24933720489837
2006,rus,misharin georgi,NA,185,95,1985,27.757487216946675
2006,rus,atyushov vitali,NA,187,89,1979,25.45111384369012
2006,rus,kulyash denis,NA,191,97,1983,26.589183410542475
2006,rus,khomitsky vadim,NA,188,92,1982,26.029877772747852
2006,rus,kruchinin andrei,NA,185,88,1978,25.712198685171657
2006,rus,zhukov sergei,NA,192,87,1975,23.600260416666668
2006,rus,bykov dmitri,NA,185,90,1977,26.296566837107378
2006,rus,nikulin ilya,NA,187,92,1982,26.309016557522373
2006,rus,mozyakin sergei,NA,179,75,1981,23.40750912892856
2006,rus,zaripov danis,NA,183,81,1981,24.187046492878256
2006,rus,grigorenko igor,NA,179,95,1983,29.64951156330951
2006,rus,kulemin nikolai,NA,185,83,1986,24.251278305332356
2006,rus,gorovikov konstantin,NA,183,82,1977,24.48565200513601
2006,rus,kharitonov alexander,NA,172,80,1976,27.041644131963228
2006,rus,semin alexander,NA,188,90,1984,25.46401086464464
2006,rus,sushinsky maxim,NA,172,80,1974,27.041644131963228
2006,rus,mikhnov alexei,NA,195,104,1982,27.350427350427353
2006,rus,malkin evgeni,NA,191,87,1986,23.84803048162057
2006,rus,arkhipov denis,NA,191,97,1979,26.589183410542475
2006,rus,ovechkin alexander,NA,189,90,1985,25.195263290501387
2006,rus,yemeleyev igor,NA,179,83,1981,25.90431010268094
2006,rus,sokolov maxim,NA,180,88,1972,27.160493827160497
2006,rus,zvyagin sergei,NA,174,79,1971,26.09327520147972
2006,rus,fomichev alexander,NA,176,82,1979,26.47210743801653
2006,blr,zhurik alexandr,NA,193,100,1975,26.84635829149776
2006,blr,kopat vladimir,NA,178,86,1971,27.143037495265748
2006,blr,svito vladimir,NA,184,85,1970,25.10633270321361
2006,blr,makritsky aleksandr,NA,182,90,1971,27.17063156623596
2006,blr,kostyuchenok viktor,NA,187,90,1979,25.737081414967538
2006,blr,ryadinsky aleksandr,NA,189,92,1978,25.755158030290307
2006,blr,erkovich sergei,NA,190,94,1974,26.038781163434905
2006,blr,denisov uladzimir,NA,180,90,1984,27.777777777777775
2006,blr,antonenko oleg,NA,187,92,1971,26.309016557522373
2006,blr,esaulov evgeny,NA,180,82,1977,25.30864197530864
2006,blr,savin alexei,NA,183,89,1986,26.575890590940304
2006,blr,skabelka andrei,NA,186,92,1971,26.59266967279454
2006,blr,kurilin evgeny,NA,181,80,1979,24.41927902078691
2006,blr,ugarov aleksei,NA,176,80,1985,25.826446280991735
2006,blr,meleshko dmitry,NA,181,81,1982,24.724520008546747
2006,blr,zadelenov sergei,NA,178,88,1976,27.77427092538821
2006,blr,kostitsyn andrei,NA,183,90,1985,26.874496103198062
2006,blr,kukushkin sergei,NA,190,88,1985,24.37673130193906
2006,blr,chupris yaroslav,NA,179,93,1981,29.025311319871417
2006,blr,dudik dmitry,NA,184,91,1977,26.878544423440452
2006,blr,mikhalev andrei,NA,182,90,1978,27.17063156623596
2006,blr,grabovsky mikhail,NA,180,80,1984,24.69135802469136
2006,blr,shabanov sergei,NA,179,80,1974,24.968009737523797
2006,blr,mezin andrei,NA,180,78,1974,24.074074074074073
2006,blr,goryachevskikh stepan,NA,175,74,1985,24.163265306122447
2006,can,daley trevor,NA,183,93,1983,27.77031263997133
2006,can,hamhuis dan,NA,185,90,1982,26.296566837107378
2006,can,dupont micki,NA,178,79,1980,24.933720489837143
2006,can,robidas stephane,NA,179,80,1977,24.968009737523797
2006,can,seabrook brent,NA,188,93,1985,26.312811226799457
2006,can,schultz nick,NA,183,84,1982,25.082863029651524
2006,can,stuart brad,NA,188,98,1979,27.727478497057493
2006,can,metropolit glen,NA,183,86,1974,25.680074054167036
2006,can,cammalleri mike,NA,175,82,1982,26.77551020408163
2006,can,shanahan brendan,NA,192,100,1969,27.12673611111111
2006,can,hartnell scott,NA,188,94,1982,26.595744680851062
2006,can,richards mike,NA,180,88,1985,27.160493827160497
2006,can,calder kyle,NA,180,79,1979,24.382716049382715
2006,can,roest stacey,NA,178,86,1974,27.143037495265748
2006,can,boyes brad,NA,185,88,1982,25.712198685171657
2006,can,pettinger matt,NA,185,95,1980,27.757487216946675
2006,can,williams jason,NA,180,84,1980,25.925925925925924
2006,can,bergeron patrice,NA,182,84,1985,25.359256128486894
2006,can,carter jeff,NA,191,92,1985,25.21860694608152
2006,can,crosby sidney,NA,180,88,1987,27.160493827160497
2006,can,comrie mike,NA,178,84,1980,26.511804065143288
2006,can,denis marc,NA,185,88,1977,25.712198685171657
2006,can,auld alex,NA,193,91,1981,24.43018604526296
2006,can,mason chris,NA,180,91,1976,28.086419753086417
2006,cze,kaberle tomas,NA,188,91,1978,25.746944318696244
2006,cze,krajicek lukas,NA,185,85,1983,24.835646457268076
2006,cze,hejda jan,NA,191,102,1978,27.959759875003428
2006,cze,michalek zbynek,NA,184,79,1982,23.334120982986768
2006,cze,skoula martin,NA,187,85,1979,24.307243558580453
2006,cze,blatak miroslav,NA,181,77,1982,23.503556057507403
2006,cze,richter martin,NA,184,90,1977,26.583175803402646
2006,cze,kutlak zdenek,NA,190,94,1980,26.038781163434905
2006,cze,hubacek petr,NA,183,82,1979,24.48565200513601
2006,cze,plekanec tomas,NA,178,89,1982,28.089887640449437
2006,cze,hlinka jaroslav,NA,179,84,1976,26.216410224399983
2006,cze,irgl zbynek,NA,179,83,1980,25.90431010268094
2006,cze,bednar jaroslav,NA,182,84,1976,25.359256128486894
2006,cze,hlavac jan,NA,185,86,1976,25.127830533235937
2006,cze,bulis jan,NA,186,92,1978,26.59266967279454
2006,cze,balastik jaroslav,NA,190,93,1979,25.761772853185597
2006,cze,prorok ivo,NA,182,80,1969,24.151672503320853
2006,cze,rolinek tomas,NA,177,83,1980,26.493025631204315
2006,cze,tenkrat petr,NA,182,83,1977,25.057360222195385
2006,cze,stefan patrik,NA,188,87,1980,24.615210502489816
2006,cze,vyborny david,NA,179,83,1975,25.90431010268094
2006,cze,erat martin,NA,184,90,1981,26.583175803402646
2006,cze,svoboda adam,NA,177,82,1978,26.173832551310287
2006,cze,hnilicka milan,NA,185,83,1973,24.251278305332356
2006,cze,popperle tomas,NA,184,85,1984,25.10633270321361
2006,den,pander rasmus,NA,182,81,1976,24.45356840961236
2006,den,schioldan christian,NA,195,100,1978,26.298487836949377
2006,den,andreasen andreas,NA,184,95,1976,28.060018903591683
2006,den,dahlmann morten,NA,185,85,1976,24.835646457268076
2006,den,boedker mads,NA,173,72,1987,24.0569347455645
2006,den,johnsen thomas,NA,185,90,1979,26.296566837107378
2006,den,nielsen daniel,NA,182,80,1980,24.151672503320853
2006,den,damgaard jesper,NA,187,94,1975,26.88095170007721
2006,den,nordby-andersen bo,NA,180,83,1979,25.61728395061728
2006,den,smidt michael,NA,178,80,1979,25.24933720489837
2006,den,regin peter,NA,182,85,1986,25.661152034778407
2006,den,green morten,NA,183,87,1981,25.97867956642479
2006,den,nielsen frans,NA,183,84,1984,25.082863029651524
2006,den,kjaergaard christoffer,NA,188,99,1980,28.010411951109106
2006,den,hansen jannik,NA,180,73,1986,22.530864197530864
2006,den,reinert thomas,NA,183,85,1980,25.38146854190928
2006,den,staal kim,NA,182,88,1978,26.56683975365294
2006,den,nielsen jens,NA,177,82,1969,26.173832551310287
2006,den,madsen morten,NA,188,86,1987,24.332277048438208
2006,den,pyndt martin,NA,191,88,1977,24.12214577451276
2006,den,degn kasper,NA,175,75,1982,24.489795918367346
2006,den,galbraith patrick,NA,188,75,1986,21.22000905387053
2006,den,madsen michael,NA,177,88,1980,28.088991030674453
2006,den,hirsch peter,NA,182,78,1979,23.54788069073783
2006,fin,mantyla tuukka,NA,172,80,1981,27.041644131963228
2006,fin,nummelin petteri,NA,173,83,1972,27.732299776136855
2006,fin,lehtonen mikko,NA,185,88,1978,25.712198685171657
2006,fin,kukkonen lasse,NA,183,85,1981,25.38146854190928
2006,fin,saravo pekka,NA,189,94,1979,26.315052770079227
2006,fin,berg aki-petteri,NA,193,97,1977,26.040967542752828
2006,fin,luoma mikko,NA,193,95,1976,25.50404037692287
2006,fin,bergenheim sean,NA,180,96,1984,29.629629629629623
2006,fin,jokinen olli,NA,190,96,1978,26.59279778393352
2006,fin,ruutu tuomo,NA,185,96,1983,28.04967129291453
2006,fin,peltonen ville,NA,180,84,1973,25.925925925925924
2006,fin,miettinen antti,NA,185,88,1980,25.712198685171657
2006,fin,koivu mikko,NA,188,85,1983,24.049343594386603
2006,fin,santala tommi,NA,190,95,1979,26.315789473684212
2006,fin,hahl riku,NA,185,91,1980,26.58875091307523
2006,fin,viuhkola jari,NA,183,91,1980,27.173101615455817
2006,fin,hentunen jukka,NA,178,88,1974,27.77427092538821
2006,fin,rita jani,NA,185,94,1981,27.465303140978815
2006,fin,jokinen jussi,NA,186,88,1983,25.4364666435426
2006,fin,ruutu jarkko,NA,188,93,1975,26.312811226799457
2006,fin,pirnes esa,NA,184,86,1977,25.401701323251416
2006,fin,kallio tomi,NA,184,85,1977,25.10633270321361
2006,fin,norrena fredrik,NA,183,85,1973,25.38146854190928
2006,fin,niittymaki antero,NA,184,86,1980,25.401701323251416
2006,fin,backstrom niklas,NA,185,88,1978,25.712198685171657
2006,ita,lorenzi carlo,NA,175,75,1974,24.489795918367346
2006,ita,helfer armin,NA,188,84,1980,23.76641014033499
2006,ita,trevisani carter,NA,186,88,1982,25.4364666435426
2006,ita,borgatello christian,NA,176,84,1982,27.117768595041323
2006,ita,strazzabosco michele,NA,193,98,1976,26.309431125667803
2006,ita,egger alexander,NA,186,88,1979,25.4364666435426
2006,ita,ramoser florian,NA,188,87,1979,24.615210502489816
2006,ita,fontanive nicola,NA,165,71,1985,26.07897153351699
2006,ita,rigoni luca,NA,179,82,1975,25.592209980961893
2006,ita,felicetti luca,NA,166,84,1981,30.48337930033387
2006,ita,parco john,NA,182,85,1971,25.661152034778407
2006,ita,iob anthony,NA,182,93,1971,28.076319285110493
2006,ita,bustreo paolo,NA,180,84,1983,25.925925925925924
2006,ita,ramoser roland,NA,190,92,1972,25.48476454293629
2006,ita,busillo giuseppe,NA,186,96,1970,27.748872702046476
2006,ita,margoni stefano,NA,182,85,1975,25.661152034778407
2006,ita,molteni andrea,NA,174,80,1980,26.42356982428326
2006,ita,de toni manuel,NA,181,90,1979,27.47168889838527
2006,ita,cirone jason,NA,177,93,1971,29.68495643014459
2006,ita,ansoldi luca,NA,183,91,1982,27.173101615455817
2006,ita,chelodi enrico,NA,180,81,1982,25
2006,ita,de bettin giorgio,NA,175,84,1972,27.428571428571427
2006,ita,muzzatti jason,NA,186,87,1970,25.14741588622962
2006,ita,tragust thomas,NA,179,74,1986,23.095409007209515
2006,ita,baur rene,NA,180,74,1985,22.839506172839503
2006,kaz,kovalenko oleg,NA,178,91,1975,28.721121070571897
2006,kaz,blokhin yevgeniy,NA,181,83,1979,25.33500198406642
2006,kaz,mazunin yevgeniy,NA,182,82,1981,24.755464315903875
2006,kaz,savenkov andrey,NA,182,84,1975,25.359256128486894
2006,kaz,pupkov yevgeniy,NA,180,85,1976,26.234567901234566
2006,kaz,koledayev alexey,NA,183,88,1976,26.27728507868255
2006,kaz,argokov artyom,NA,180,81,1976,25
2006,kaz,belyayev maxim,NA,184,80,1979,23.629489603024577
2006,kaz,zhailauov talgat,NA,173,72,1985,24.0569347455645
2006,kaz,koreshkov alexandr,NA,181,84,1968,25.640242971826257
2006,kaz,shafranov konstantin,NA,183,80,1968,23.888440980620494
2006,kaz,koreshkov yevgeniy,NA,170,84,1970,29.065743944636683
2006,kaz,ogorodnikov andrey,NA,178,78,1982,24.61810377477591
2006,kaz,pchelyakov andrey,NA,181,79,1972,24.114038033027075
2006,kaz,samokhvalov andrey,NA,182,83,1975,25.057360222195385
2006,kaz,zarzhitskiy nikolay,NA,191,93,1979,25.492722238973712
2006,kaz,spiridonov andrey,NA,187,86,1982,24.59321112985787
2006,kaz,starchenko roman,NA,186,81,1986,23.413111342351716
2006,kaz,litvinenko alexey,NA,195,74,1980,19.46088099934254
2006,kaz,trochshinskiy andrey,NA,183,95,1978,28.367523664486843
2006,kaz,krasnoslabotsev vadim,NA,179,84,1983,26.216410224399983
2006,kaz,rifel vadim,NA,174,71,1979,23.450918219051392
2006,kaz,tambulov sergey,NA,178,81,1974,25.5649539199596
2006,kaz,ogureshnikov sergey,NA,184,78,1977,23.03875236294896
2006,kaz,medvedev roman,NA,185,83,1981,24.251278305332356
2006,lat,jass maris,NA,178,78,1985,24.61810377477591
2006,lat,pujacs georgijs,NA,184,96,1981,28.35538752362949
2006,lat,astasenko kaspars,NA,190,95,1975,26.315789473684212
2006,lat,tribuncovs atvars,NA,188,98,1976,27.727478497057493
2006,lat,rekis arvids,NA,182,97,1979,29.283902910276534
2006,lat,saviels agris,NA,186,98,1982,28.326974216672443
2006,lat,jerofejevs aleksandrs,NA,185,88,1984,25.712198685171657
2006,lat,galvins guntis,NA,186,87,1986,25.14741588622962
2006,lat,darzins lauris,NA,188,90,1985,25.46401086464464
2006,lat,vasiljevs herberts,NA,180,75,1976,23.148148148148145
2006,lat,pantelejevs grigorijs,NA,176,90,1972,29.054752066115704
2006,lat,tambijevs leonids,NA,176,85,1970,27.44059917355372
2006,lat,sirokovs aleksejs,NA,182,88,1981,26.56683975365294
2006,lat,nizivijs aleksandrs,NA,177,78,1976,24.897060231734173
2006,lat,stals juris,NA,191,90,1982,24.67037636029714
2006,lat,daugavins kaspars,NA,181,82,1988,25.029760996306585
2006,lat,redlihs mikelis,NA,179,78,1984,24.343809494085704
2006,lat,semjonovs aleksandrs,NA,181,91,1972,27.776929886145112
2006,lat,cipulis martins,NA,180,82,1980,25.30864197530864
2006,lat,sprukts janis,NA,190,105,1982,29.085872576177287
2006,lat,blinovs viktors,NA,176,80,1981,25.826446280991735
2006,lat,raitums martins,NA,180,80,1985,24.69135802469136
2006,lat,naumovs sergejs,NA,177,78,1969,24.897060231734173
2006,lat,masalskis edgars,NA,176,78,1980,25.180785123966945
2006,nor,ryman erik,NA,180,87,1972,26.85185185185185
2006,nor,trygg mats,NA,179,83,1976,25.90431010268094
2006,nor,lund lars erik,NA,187,94,1974,26.88095170007721
2006,nor,myrvold anders,NA,188,93,1975,26.312811226799457
2006,nor,nilsen johnny,NA,183,85,1975,25.38146854190928
2006,nor,holos jonas,NA,180,89,1987,27.469135802469133
2006,nor,jakobsen tommy,NA,173,83,1970,27.732299776136855
2006,nor,spets lars erik,NA,178,80,1985,25.24933720489837
2006,nor,nagel lars peder,NA,193,95,1981,25.50404037692287
2006,nor,trygg marius,NA,177,79,1976,25.2162533116282
2006,nor,skroder per-age,NA,180,92,1978,28.39506172839506
2006,nor,bastiansen anders,NA,190,97,1980,26.869806094182827
2006,nor,ask morten,NA,185,90,1980,26.296566837107378
2006,nor,andersen jonas,NA,184,85,1981,25.10633270321361
2006,nor,marthinsen tommy,NA,182,80,1976,24.151672503320853
2006,nor,nygard kjell richard,NA,181,88,1978,26.8612069228656
2006,nor,vikingstad tore,NA,191,93,1975,25.492722238973712
2006,nor,thoresen patrick,NA,183,85,1983,25.38146854190928
2006,nor,hansen mads,NA,184,85,1978,25.10633270321361
2006,nor,holtet marius,NA,185,84,1984,24.543462381300216
2006,nor,norgren jonas,NA,172,73,1972,24.675500270416443
2006,nor,grotnes pal,NA,188,86,1977,24.332277048438208
2006,nor,gundersen mathias,NA,180,77,1985,23.76543209876543
2006,slo,rodman david,NA,185,85,1983,24.835646457268076
2006,slo,hafner tomo,NA,183,86,1980,25.680074054167036
2006,slo,vidmar uros,NA,181,92,1980,28.082170873904943
2006,slo,rodman marcel,NA,185,88,1981,25.712198685171657
2006,slo,milovanovic jakob,NA,180,78,1984,24.074074074074073
2006,slo,kranjc ales,NA,183,84,1981,25.082863029651524
2006,slo,ciglenecki robert,NA,194,96,1974,25.507492826017643
2006,slo,robar mitja,NA,176,78,1983,25.180785123966945
2006,slo,groznik bostjan,NA,185,99,1982,28.926223520818112
2006,slo,sotlar mitja,NA,178,85,1979,26.82742078020452
2006,slo,varl dejan,NA,178,87,1973,27.458654210326976
2006,slo,kopitar anze,NA,193,98,1987,26.309431125667803
2006,slo,kontrec dejan,NA,178,75,1970,23.671253629592226
2006,slo,muric egon,NA,186,95,1982,27.45982194473349
2006,slo,golicic jurij,NA,180,84,1981,25.925925925925924
2006,slo,avgustincic jaka,NA,179,83,1976,25.90431010268094
2006,slo,terlikar anze,NA,185,89,1980,26.004382761139514
2006,slo,sivic mitja,NA,178,86,1979,27.143037495265748
2006,slo,pajic rok,NA,178,79,1985,24.933720489837143
2006,slo,zagar luka,NA,181,90,1978,27.47168889838527
2006,slo,hebar andrej,NA,178,75,1984,23.671253629592226
2006,slo,razingar tomaz,NA,185,93,1979,27.173119065010955
2006,slo,hocevar andrej,NA,182,84,1984,25.359256128486894
2006,slo,glavic gaber,NA,182,82,1978,24.755464315903875
2006,slo,kristan robert,NA,183,84,1983,25.082863029651524
2006,sui,steinegger martin,NA,187,92,1972,26.309016557522373
2006,sui,gerber beat,NA,181,91,1982,27.776929886145112
2006,sui,forster beat,NA,185,100,1983,29.218407596785973
2006,sui,vauclair julien,NA,183,92,1979,27.471707127713575
2006,sui,seger mathias,NA,181,87,1977,26.555965935105768
2006,sui,blindenbacher severin,NA,180,84,1983,25.925925925925924
2006,sui,bezina goran,NA,190,102,1980,28.254847645429365
2006,sui,helbling timo,NA,190,95,1981,26.315789473684212
2006,sui,streit mark,NA,185,90,1977,26.296566837107378
2006,sui,ambuhl andres,NA,176,87,1983,28.08626033057851
2006,sui,della rossa patric,NA,187,92,1975,26.309016557522373
2006,sui,demuth alain,NA,180,80,1979,24.69135802469136
2006,sui,deruns thomas,NA,187,77,1982,22.019502988361115
2006,sui,paterlini thierry,NA,183,94,1975,28.068918152229088
2006,sui,wirz valentin,NA,183,90,1981,26.874496103198062
2006,sui,pluss martin,NA,174,80,1977,26.42356982428326
2006,sui,ruthemann ivo,NA,172,76,1976,25.689561925365066
2006,sui,jeannin sandy,NA,180,83,1976,25.61728395061728
2006,sui,reichert marc,NA,189,102,1980,28.554631729234902
2006,sui,sannitz raffaele,NA,187,95,1983,27.166919271354622
2006,sui,lemm romano,NA,182,86,1984,25.963047941069917
2006,sui,romy kevin,NA,181,88,1985,26.8612069228656
2006,sui,hiller jonas,NA,188,82,1982,23.20054323223178
2006,sui,aebischer david,NA,186,84,1978,24.280263614290668
2006,sui,buhrer marco,NA,179,82,1979,25.592209980961893
2006,svk,milo dusan,NA,176,85,1973,27.44059917355372
2006,svk,meszaros andrej,NA,187,86,1985,24.59321112985787
2006,svk,granak dominik,NA,182,79,1983,23.849776597029344
2006,svk,hudec stanislav,NA,184,95,1982,28.060018903591683
2006,svk,vydareny rene,NA,186,92,1981,26.59266967279454
2006,svk,jurcina milan,NA,195,101,1983,26.56147271531887
2006,svk,strbak martin,NA,191,96,1975,26.315068117650284
2006,svk,harant tomas,NA,189,95,1980,26.595000139973685
2006,svk,stehlik richard,NA,196,108,1984,28.11328613077885
2006,svk,hudec michal,NA,176,80,1979,25.826446280991735
2006,svk,bartovic milan,NA,181,89,1981,27.16644791062544
2006,svk,pavlikovsky rastislav,NA,180,91,1977,28.086419753086417
2006,svk,kovacik miroslav,NA,184,87,1978,25.697069943289225
2006,svk,kapus richard,NA,182,92,1973,27.77442337881898
2006,svk,kollar andrej,NA,195,102,1977,26.824457593688365
2006,svk,ciernik ivan,NA,183,89,1977,26.575890590940304
2006,svk,surovy tomas,NA,180,86,1981,26.54320987654321
2006,svk,zalesak miroslav,NA,183,91,1980,27.173101615455817
2006,svk,cibak martin,NA,188,90,1980,25.46401086464464
2006,svk,hossa marian,NA,190,90,1979,24.930747922437675
2006,svk,vaic lubomir,NA,172,80,1977,27.041644131963228
2006,svk,hossa marcel,NA,183,86,1981,25.680074054167036
2006,svk,lasak jan,NA,184,92,1979,27.173913043478255
2006,svk,stana rastislav,NA,182,83,1980,25.057360222195385
2006,svk,krizan karol,NA,178,83,1980,26.19618735008206
2006,swe,hallberg per,NA,179,83,1978,25.90431010268094
2006,swe,sundin ronnie,NA,186,100,1970,28.905075731298417
2006,swe,holmqvist andreas,NA,193,92,1981,24.69864962817794
2006,swe,jonsson kenny,NA,191,93,1974,25.492722238973712
2006,swe,timander mattias,NA,188,107,1974,30.273879583521957
2006,swe,johansson magnus,NA,178,82,1973,25.88057063502083
2006,swe,kronwall niklas,NA,183,87,1981,25.97867956642479
2006,swe,mattsson jesper,NA,181,89,1975,27.16644791062544
2006,swe,nordquist jonas,NA,189,91,1982,25.475210660395845
2006,swe,johansson mathias,NA,187,91,1974,26.023048986244955
2006,swe,backstrom nicklas,NA,184,83,1987,24.515595463137995
2006,swe,lundqvist joel,NA,186,88,1982,25.4364666435426
2006,swe,karlsson andreas,NA,191,92,1975,25.21860694608152
2006,swe,melin bjorn,NA,188,95,1981,26.87867813490267
2006,swe,emvall fredrik,NA,193,96,1976,25.77250395983785
2006,swe,samuelsson mikael,NA,186,94,1976,27.170771187420502
2006,swe,franzen johan,NA,189,100,1979,27.994736989445983
2006,swe,zetterberg henrik,NA,183,86,1980,25.680074054167036
2006,swe,hannula mika,NA,180,84,1979,25.925925925925924
2006,swe,jonsson jorgen,NA,184,89,1972,26.287807183364837
2006,swe,martensson tony,NA,184,89,1980,26.287807183364837
2006,swe,nylander michael,NA,181,87,1972,26.555965935105768
2006,swe,liv stefan,NA,184,80,1980,23.629489603024577
2006,swe,holmqvist johan,NA,186,90,1978,26.014568158168572
2006,swe,henriksson daniel,NA,177,74,1978,23.620287912158062
2006,ukr,ostroushko artem,NA,186,91,1974,26.30361891548155
2006,ukr,gunko iurii,NA,190,100,1972,27.70083102493075
2006,ukr,klymentiev sergii,NA,181,86,1975,26.25072494734593
2006,ukr,zavalniuk viacheslav,NA,181,90,1974,27.47168889838527
2006,ukr,polonytskiy vasyl,NA,180,87,1977,26.85185185185185
2006,ukr,isayenko denys,NA,179,90,1980,28.089010954714272
2006,ukr,sryubko andriy,NA,189,96,1975,26.874947509868147
2006,ukr,navarenko yuriy,NA,178,80,1979,25.24933720489837
2006,ukr,shakhraychuk vadym,NA,189,95,1974,26.595000139973685
